location,cause,year,val
Afghanistan,Unintentional injuries,2005,45.6341771837804
Ghana,Neoplasms,2013,54.02392068259116
Benin,Tropical diseases,2012,134.9650334180838
Uganda,Diabetes,2013,20.123244026634868
Papua New Guinea,Neoplasms,2012,53.467123579479065
Uruguay,Unintentional injuries,2010,27.44803657879104
Afghanistan,Other non-communicable diseases,2013,64.42026459494865
Cameroon,Unintentional injuries,2011,21.00795739258478
Belarus,Cardiovascular diseases,2012,798.16120739441
Andorra,Respiratory infections,2012,22.59016641714866
Thailand,Diabetes,2013,50.9679823743934
Antigua and Barbuda,Unintentional injuries,2012,22.58145014746535
Malta,Neurological disorders,2012,54.764386552451
Nigeria,STD,2012,50.94755907661214
Nigeria,Respiratory infections,2012,134.19358230793438
Nigeria,Enteric infections,2012,147.1576290540869
Nigeria,Other infectious diseases,2012,62.52434356560511
Nigeria,Postpartum disorders,2012,126.31120641716598
Suriname,Unintentional injuries,2012,22.51894943673676
Belgium,Cardiovascular diseases,2011,287.7906664850997
Burundi,Tropical diseases,2013,67.6517645783605
Rwanda,Transport injuries,2011,22.389068581080515
Niue,Digestive diseases,2011,44.17845686310358
Brazil,Respiratory infections,2012,39.92016775798095
Montenegro,Cardiovascular diseases,2013,621.4297675089189
Zambia,Neoplasms,2013,52.33989913525281
Kazakhstan,Digestive diseases,2013,56.9968809503714
Monaco,Unintentional injuries,2012,36.57021527933996
Romania,Cardiovascular diseases,2010,713.365670318172
Japan,Respiratory infections,2013,83.96936758029291
Netherlands,Cardiovascular diseases,2011,224.20737935614096
India,Diabetes,2006,27.858440557270043
Colombia,Homicides & suicides,2009,52.57963705392098
Brazil,Postpartum disorders,2012,22.868610208777227
Brazil,Diabetes,2012,43.03605298893255
Haiti,STD,2010,107.48327664117464
Argentina,Digestive diseases,2013,37.28915407656394
Germany,Digestive diseases,2013,55.77155885160264
Japan,Unintentional injuries,2010,25.07491352942665
Afghanistan,Respiratory infections,2013,82.48099887398467
Afghanistan,Enteric infections,2013,21.642196838874717
Afghanistan,Other infectious diseases,2013,49.60379851918561
Afghanistan,Postpartum disorders,2013,90.41686840244842
Afghanistan,Diabetes,2013,27.71435433203035
Honduras,Homicides & suicides,2013,89.03405849768421
Belarus,Chronic respiratory diseases,2012,23.960305587434267
Sierra Leone,Neoplasms,2011,44.45797956527318
Papua New Guinea,STD,2012,56.24655549810422
Burundi,Digestive diseases,2013,30.339652393233138
Cook Islands,Neoplasms,2013,152.08659583483237
Cook Islands,Neurological disorders,2013,29.99922563040409
Ghana,STD,2013,67.8640701332225
Qatar,Cardiovascular diseases,2012,37.32417226833077
Bulgaria,Homicides & suicides,2006,21.90506242783408
Cuba,Neoplasms,2006,176.17205031013617
Paraguay,Neoplasms,2012,76.35188108408029
Guinea,Neoplasms,2005,78.96102835954677
Argentina,Neurological disorders,2013,35.612437801552964
Vanuatu,Chronic respiratory diseases,2011,55.970791375191645
Saint Kitts and Nevis,Unintentional injuries,2013,23.61652977848313
Niue,Unintentional injuries,2011,26.3885093191864
Belarus,Unintentional injuries,2012,52.43820481034548
United Kingdom,Respiratory infections,2012,58.25643776759485
Bahamas,Cardiovascular diseases,2012,191.6273699103967
Benin,Cardiovascular diseases,2012,95.6069463495634
Republic of Korea,Digestive diseases,2013,28.477805435184727
Myanmar,Tropical diseases,2012,20.68409246494787
Myanmar,Cardiovascular diseases,2012,236.37187375539364
Albania,Neurological disorders,2012,35.072066241503464
Chad,Nutritional deficiencies,2009,30.37439442316045
Samoa,Digestive diseases,2012,27.192992648730197
Central African Republic,Homicides & suicides,2012,22.71226477068329
Bermuda,Cardiovascular diseases,2005,247.5065770070976
Zambia,Tropical diseases,2011,33.388637892461695
Lithuania,Cardiovascular diseases,2011,715.4670042433268
Cuba,Neoplasms,2011,194.95663858558268
Congo,Respiratory infections,2011,95.46132254375183
Congo,Enteric infections,2011,74.65429950734521
Congo,Other infectious diseases,2011,21.026217747650392
Congo,Postpartum disorders,2011,74.6051799255022
Congo,Diabetes,2011,33.03496847803457
Sri Lanka,Chronic respiratory diseases,2011,64.45756358631435
Georgia,Digestive diseases,2012,56.06467489352483
Georgia,Neurological disorders,2012,51.08380734391641
Dominican Republic,Cardiovascular diseases,2012,221.3985803703469
Timor-Leste,Neoplasms,2013,57.78088137396168
Trinidad and Tobago,Cardiovascular diseases,2012,225.6659226294655
Bangladesh,Neoplasms,2013,53.78332095713612
Nauru,Cardiovascular diseases,2012,243.4000606054332
Kazakhstan,Homicides & suicides,2013,40.9573268056723
Congo,Tropical diseases,2012,48.597731209522806
Congo,Cardiovascular diseases,2012,130.13201605802078
Samoa,Neurological disorders,2012,20.31849783834449
Republic of Korea,Neurological disorders,2013,34.49938952438982
Grenada,Respiratory infections,2013,42.16878288498872
Burundi,Unintentional injuries,2013,24.594658862092324
Germany,Neurological disorders,2013,73.27162323887556
Guinea,Digestive diseases,2013,36.20649697739507
Sao Tome and Principe,Digestive diseases,2012,33.26527721856802
Equatorial Guinea,Transport injuries,2006,25.13524185958909
Mexico,Chronic respiratory diseases,2013,27.123732101547663
Côte d'Ivoire,Tropical diseases,2006,212.94182953401148
Mauritius,Cardiovascular diseases,2012,213.1218161209596
Congo,Chronic respiratory diseases,2012,20.2736343104816
Viet Nam,Respiratory infections,2010,50.16348567786043
Germany,Chronic respiratory diseases,2012,47.83016712402129
Trinidad and Tobago,Other non-communicable diseases,2012,20.72949471004294
Nauru,Other non-communicable diseases,2012,20.264017459230157
Nauru,Respiratory infections,2012,60.85629732121446
Bahamas,Other non-communicable diseases,2012,22.94581254572825
Republic of Korea,Homicides & suicides,2013,31.991531035637617
Austria,Neoplasms,2012,254.18533933548824
Austria,Neurological disorders,2012,64.53483906495904
Congo,Transport injuries,2012,34.67664333167918
Eswatini,STD,2008,814.9749382812336
Eswatini,Respiratory infections,2008,196.5864292066956
Eswatini,Enteric infections,2008,70.82052617268134
Eswatini,Other infectious diseases,2008,23.07482937368169
Eswatini,Postpartum disorders,2008,60.081971347862414
Croatia,Cardiovascular diseases,2009,551.5172747296255
Bahamas,STD,2012,34.981363473669404
Bahamas,Respiratory infections,2012,23.536576064129004
Russian Federation,Cardiovascular diseases,2009,795.4766664292458
Russian Federation,Chronic respiratory diseases,2009,27.538644334047003
Zambia,Unintentional injuries,2011,20.44372043922605
Nauru,Postpartum disorders,2012,45.032275739471
Nauru,Diabetes,2012,77.21023276864658
Saudi Arabia,Neoplasms,2012,31.91222579020132
Cook Islands,Cardiovascular diseases,1993,217.02798434601783
Netherlands,Respiratory infections,2011,38.196720938618576
Congo,Unintentional injuries,2012,22.955529499266188
Botswana,Cardiovascular diseases,2013,145.48792796800944
Senegal,Tropical diseases,2012,81.69574396086128
Trinidad and Tobago,Diabetes,2012,133.2571903499662
Kyrgyzstan,Cardiovascular diseases,2013,291.68878852934506
Montenegro,Diabetes,2013,42.80468905787629
Iraq,Unintentional injuries,2013,28.81733010975413
San Marino,Respiratory infections,2013,22.739916935624677
Netherlands,Chronic respiratory diseases,2012,55.18993407237643
Guyana,Neoplasms,2013,93.67203767724963
Guinea-Bissau,Tropical diseases,2013,36.66287927781303
United Republic of Tanzania,Digestive diseases,2006,32.08017000550761
Argentina,Neoplasms,2005,182.0479994460427
Colombia,Postpartum disorders,2006,22.0892638115427
San Marino,Cardiovascular diseases,2005,273.8627884095104
Indonesia,Cardiovascular diseases,2013,231.19605971975528
Indonesia,Chronic respiratory diseases,2013,38.60020622784124
Equatorial Guinea,Cardiovascular diseases,2009,67.91705531171675
Chile,Chronic respiratory diseases,2013,32.03711412436013
Sweden,Neurological disorders,2009,76.2138755382238
Denmark,Cardiovascular diseases,2009,287.59360707773124
Benin,Unintentional injuries,2012,25.323378855682343
Mauritius,Chronic respiratory diseases,2012,33.63744775746499
Guinea-Bissau,Cardiovascular diseases,2013,120.89383848698412
Guinea-Bissau,Chronic respiratory diseases,2013,21.83692705694313
Niue,Neoplasms,2012,176.08509825928743
Greece,Cardiovascular diseases,2013,443.59810475957056
Bahamas,Diabetes,2012,57.846216341596985
Solomon Islands,Tropical diseases,2012,45.814520065848846
Nepal,Neoplasms,2006,48.68014567268458
Sweden,Neoplasms,2006,258.5459584127757
Guyana,Homicides & suicides,2013,60.33064019669448
Vanuatu,Cardiovascular diseases,2009,252.9165983005345
Bahrain,Cardiovascular diseases,2009,71.75937012690424
Mexico,Digestive diseases,2013,49.221325232241504
Netherlands,Unintentional injuries,2012,24.08688313734928
Bhutan,Respiratory infections,2010,46.62316751394053
Bhutan,Enteric infections,2010,26.576497079363783
Bhutan,Postpartum disorders,2010,60.36952428589223
Mauritius,Diabetes,2012,215.99307346929305
Somalia,Nutritional deficiencies,2009,60.77165907944576
Somalia,Digestive diseases,2009,32.186224316296375
China,Unintentional injuries,2010,24.43478809108871
Bosnia and Herzegovina,Chronic respiratory diseases,2012,33.37184196412718
Uruguay,Homicides & suicides,2010,24.44557463080732
Barbados,Neoplasms,2012,230.6661794341369
Mongolia,Neoplasms,2013,157.04145528879502
Greece,Chronic respiratory diseases,2013,55.902988582600095
Guinea-Bissau,Transport injuries,2013,31.15886108343109
Bangladesh,Cardiovascular diseases,2005,153.75242362705583
Kazakhstan,Respiratory infections,2010,35.44370297875041
Lebanon,Respiratory infections,2010,20.820276504212227
Chad,Digestive diseases,2009,36.10568309381429
Ireland,Cardiovascular diseases,2010,195.44845704817683
Philippines,Digestive diseases,2009,24.35730961987408
Afghanistan,Neoplasms,2012,56.85831208847008
Comoros,Cardiovascular diseases,2013,146.6042661485199
Niue,Neurological disorders,2012,44.956164076420045
Bhutan,Digestive diseases,2013,35.51377787983921
Bhutan,Unintentional injuries,2013,29.210390792663443
Jordan,Cardiovascular diseases,2013,86.28932745440576
Haiti,Chronic respiratory diseases,2013,29.19730137244846
Palau,Digestive diseases,2009,28.38459069588528
Belgium,Chronic respiratory diseases,2012,62.53368895195603
Botswana,Transport injuries,2013,28.087370597122625
Botswana,Diabetes,2013,58.34406735024329
Solomon Islands,Cardiovascular diseases,2012,335.68085161529274
Greenland,Chronic respiratory diseases,2013,50.30471022173539
Comoros,Transport injuries,2013,23.924268698939866
Comoros,Other infectious diseases,2013,29.053958320729368
Guinea-Bissau,Diabetes,2013,33.44924291232294
Burkina Faso,Other non-communicable diseases,2012,71.76772572141661
Burkina Faso,STD,2012,33.505136953177235
Burkina Faso,Respiratory infections,2012,152.63047338348466
Burkina Faso,Enteric infections,2012,113.63188152024884
Greenland,Unintentional injuries,2013,38.06675969111328
Burkina Faso,Other infectious diseases,2012,54.71344500303075
Burkina Faso,Postpartum disorders,2012,101.98615654151943
Uruguay,Other non-communicable diseases,2013,27.403013241607358
Poland,Neoplasms,2013,293.12408745353895
Comoros,Postpartum disorders,2013,77.59625123472891
Comoros,Diabetes,2013,35.20384898218117
Lesotho,Neoplasms,2013,105.35844113646648
Maldives,Chronic respiratory diseases,2006,29.376328330301124
Viet Nam,Digestive diseases,2013,27.70625114813825
Viet Nam,Unintentional injuries,2013,25.921940959643862
Belgium,Unintentional injuries,2012,36.646024306726034
Haiti,Unintentional injuries,2013,42.91689811777589
Algeria,Neoplasms,2012,50.16911198687575
Solomon Islands,Chronic respiratory diseases,2012,54.57284089939037
Djibouti,Neoplasms,2013,55.29275047981272
Uruguay,Respiratory infections,2013,47.42637685451426
Cameroon,Neoplasms,2012,48.27471696262543
Bolivia (Plurinational State of),Chronic respiratory diseases,2012,29.018284009132955
Bolivia (Plurinational State of),Digestive diseases,2012,46.9793551880844
Nicaragua,Cardiovascular diseases,2013,115.96458490142412
Northern Mariana Islands,Chronic respiratory diseases,2012,31.42535188161316
Bermuda,Diabetes,2005,49.3298153766206
Democratic Republic of the Congo,STD,2012,51.48715216644935
Democratic Republic of the Congo,Respiratory infections,2012,153.82755829662867
Democratic Republic of the Congo,Enteric infections,2012,95.33678088407213
Democratic Republic of the Congo,Other infectious diseases,2012,39.953525909186645
Iraq,Homicides & suicides,2005,92.17186017626229
Jordan,Diabetes,2013,29.430216641662287
Côte d'Ivoire,Digestive diseases,2006,29.455993455362467
Cuba,Respiratory infections,2006,48.23056981406411
United Republic of Tanzania,Unintentional injuries,2006,21.64806751806264
Gabon,Cardiovascular diseases,2006,157.23130853460745
Tokelau,Neurological disorders,2013,32.62749020033978
Norway,Cardiovascular diseases,2012,270.7233463836865
Latvia,Neurological disorders,2012,54.69225741294438
Republic of Korea,Cardiovascular diseases,2010,123.72287677580204
Croatia,Chronic respiratory diseases,2006,35.29845995045869
Croatia,Digestive diseases,2006,56.84674318912628
Nicaragua,Digestive diseases,2010,29.74080132951848
Northern Mariana Islands,Digestive diseases,2012,35.58854886525916
Zimbabwe,Nutritional deficiencies,2008,20.08619262920335
Liberia,STD,2013,64.74047895451865
Liberia,Respiratory infections,2013,80.43370523216097
Liberia,Enteric infections,2013,93.63283174475296
Belize,Digestive diseases,2012,21.126844288632565
Belize,Unintentional injuries,2012,21.494835062275165
Bahrain,Transport injuries,2006,23.076790709257555
Tunisia,Neoplasms,2007,66.71686019013737
Bulgaria,Respiratory infections,2012,28.706829138300765
Liberia,Other infectious diseases,2013,32.342787129294976
Mali,Nutritional deficiencies,2013,51.55122614235838
Solomon Islands,Transport injuries,2012,27.32148692087957
Solomon Islands,Diabetes,2012,74.91723463221958
Syrian Arab Republic,Homicides & suicides,2012,331.1268833135436
Germany,Unintentional injuries,2012,23.261808477121047
Mongolia,Respiratory infections,2013,37.13364237175077
Poland,Respiratory infections,2013,30.72560120976971
Guam,Cardiovascular diseases,2013,231.67146758875887
Costa Rica,Neurological disorders,2006,22.740132274373558
Mozambique,STD,2012,345.8183842725479
Mozambique,Respiratory infections,2012,164.04352998193102
Mozambique,Enteric infections,2012,51.01985133648112
Mozambique,Other infectious diseases,2012,46.84856146496126
Kuwait,Neoplasms,2013,33.1073771328488
Democratic Republic of the Congo,Postpartum disorders,2012,90.12537949334458
Latvia,Homicides & suicides,2012,30.535039994952054
Bolivia (Plurinational State of),Unintentional injuries,2012,28.039781515145947
Tajikistan,Digestive diseases,2013,27.294666981045253
Northern Mariana Islands,Unintentional injuries,2012,22.895583131835604
Croatia,Neoplasms,2012,325.0939804355471
Croatia,Neurological disorders,2012,54.17311535645786
Norway,Respiratory infections,2012,40.51144316894719
Norway,Diabetes,2012,29.136607932368367
India,Cardiovascular diseases,2013,170.79031213875024
Nicaragua,Respiratory infections,2013,20.570222975863818
Nicaragua,Diabetes,2013,75.0788701927529
Mali,Digestive diseases,2013,29.847468952856712
Jamaica,Cardiovascular diseases,2013,194.2196537920751
Lao People's Democratic Republic,Respiratory infections,2013,100.38699087503583
Lao People's Democratic Republic,Enteric infections,2013,26.807106915800244
Portugal,Neoplasms,2012,273.9672190665505
Panama,Neoplasms,2013,90.84829132442194
Cuba,Cardiovascular diseases,2012,291.9406353994162
Russian Federation,Transport injuries,2009,25.03001579244397
Cyprus,Cardiovascular diseases,2012,227.0464499466389
Lesotho,STD,2013,665.2621519641743
Lesotho,Respiratory infections,2013,259.83791510371793
Lesotho,Enteric infections,2013,85.39819134275494
Tunisia,Cardiovascular diseases,2012,272.14180643713496
Romania,Digestive diseases,2013,69.6775231902199
Romania,Neurological disorders,2013,46.75993469898966
Portugal,Neurological disorders,2012,63.83034608945131
El Salvador,Digestive diseases,2005,32.69024214209146
Democratic Republic of the Congo,Neoplasms,2011,39.72487801846949
Iceland,Respiratory infections,2013,27.57626248130394
India,Postpartum disorders,2013,51.01822955877518
India,Diabetes,2013,31.3871169094198
Sri Lanka,Diabetes,2012,80.01740265530586
Belgium,Diabetes,2011,38.20378410026538
Rwanda,Digestive diseases,2012,31.75784706717203
Tunisia,Chronic respiratory diseases,2012,21.233084469386675
Romania,Respiratory infections,2010,34.53551217775383
Sierra Leone,Other non-communicable diseases,2012,58.34577787140515
Ecuador,Cardiovascular diseases,2012,115.7142780481844
Australia,Neoplasms,2013,204.3206220108199
Lebanon,Chronic respiratory diseases,2013,22.943267530079027
Japan,Neoplasms,2012,315.81324106075414
Japan,Neurological disorders,2012,115.14337950837138
Seychelles,Cardiovascular diseases,2011,220.5619472799385
Bosnia and Herzegovina,Diabetes,2011,73.39980326524612
Nepal,Neoplasms,2013,60.4287088259941
Eritrea,Other non-communicable diseases,2010,21.590006564811667
Sri Lanka,Digestive diseases,2011,24.598620465561865
Tunisia,Transport injuries,2012,23.664112410269286
Tunisia,Diabetes,2012,32.45970395936954
Namibia,Digestive diseases,2013,29.91469749877312
Eritrea,Nutritional deficiencies,2013,21.85969657829919
North Macedonia,Cardiovascular diseases,2012,606.8414021715726
San Marino,Diabetes,2005,22.62966633855024
Vanuatu,Transport injuries,2011,25.280853120330622
Vanuatu,Unintentional injuries,2011,27.806775050477462
Palau,Cardiovascular diseases,2012,308.0307517602431
Jamaica,Diabetes,2013,96.03332013274752
Gabon,Tropical diseases,2012,60.415323106673135
Cuba,Respiratory infections,2011,46.74527628556343
El Salvador,Cardiovascular diseases,2012,124.6703744269253
Ireland,Neurological disorders,2013,42.41262536552716
Australia,Neurological disorders,2013,57.12738911937736
Netherlands,Diabetes,2011,35.68554112447681
Guam,Diabetes,2013,49.58116563829352
Togo,Tropical diseases,2011,92.9981387017279
Tuvalu,Chronic respiratory diseases,2013,68.09877239728067
Tonga,Respiratory infections,2012,37.75492457036435
Turkey,Neoplasms,2012,117.87757942736688
Saint Lucia,Neoplasms,2013,136.60146241441106
Saint Lucia,Neurological disorders,2013,30.31767279395152
Sao Tome and Principe,Tropical diseases,2008,49.56274993938208
Equatorial Guinea,Other infectious diseases,2009,22.64894074902888
Equatorial Guinea,Postpartum disorders,2009,67.40000104298439
Denmark,Chronic respiratory diseases,2009,75.11548821985342
Lithuania,Chronic respiratory diseases,2012,27.86474126530701
Uganda,STD,2012,150.82808428676242
Uganda,Respiratory infections,2012,95.75313968279625
Lithuania,Respiratory infections,2011,26.52899341880857
Mauritania,Transport injuries,2013,27.42777106552864
Vanuatu,Digestive diseases,2012,30.46834531768965
Costa Rica,Chronic respiratory diseases,2009,21.2809803703978
Ecuador,Diabetes,2012,67.3373093614065
Vanuatu,Enteric infections,2009,28.89600553267823
United Arab Emirates,Cardiovascular diseases,2009,47.1895087002437
Gabon,Transport injuries,2012,33.81015252104516
Cuba,Diabetes,2012,33.973226715735336
Eritrea,Digestive diseases,2013,36.137628976195366
Tunisia,Neurological disorders,2007,20.425183643590373
Cabo Verde,Unintentional injuries,2012,21.575871438818165
Lithuania,Unintentional injuries,2012,53.497580373646336
Peru,Neoplasms,2012,96.79032036481456
Sierra Leone,STD,2012,49.28892514372901
Sierra Leone,Respiratory infections,2012,169.72314986728125
Sierra Leone,Enteric infections,2012,86.73080134081202
Sierra Leone,Other infectious diseases,2012,57.2658477725024
Sierra Leone,Postpartum disorders,2012,130.37205361295173
Sierra Leone,Diabetes,2012,26.438438164650638
Namibia,Homicides & suicides,2013,30.131644221762567
France,Diabetes,2005,34.078102279626215
Nepal,Respiratory infections,2006,90.57487982206273
Uganda,Cardiovascular diseases,2006,73.63668921827923
Palau,Diabetes,2012,158.11594289070408
Croatia,Unintentional injuries,2006,30.259736101129644
Bangladesh,Respiratory infections,2005,80.64748310431602
Bangladesh,Enteric infections,2005,38.96372292017468
Bangladesh,Postpartum disorders,2005,75.24170708689495
Bangladesh,Diabetes,2005,22.94037879770516
Gabon,Other non-communicable diseases,2006,23.99827369758733
Cook Islands,Transport injuries,1993,30.98300751776944
Cook Islands,Diabetes,1993,95.74610887461895
Dominica,Neoplasms,2012,243.46323857511888
Argentina,Respiratory infections,2005,63.39636128692401
Tuvalu,Transport injuries,2013,25.652058126280128
Dominica,Digestive diseases,2006,34.81208083212585
Cyprus,Diabetes,2012,63.28048070104149
Turkmenistan,Cardiovascular diseases,2013,327.9379664969082
Côte d'Ivoire,Unintentional injuries,2006,22.182663706362963
Burundi,Cardiovascular diseases,2012,93.51840528711172
El Salvador,Neurological disorders,2005,24.13718658276123
Fiji,Neoplasms,2013,79.64689169279109
Tokelau,Neoplasms,2005,116.03986505854014
Cabo Verde,Cardiovascular diseases,2011,140.75100772150918
Germany,Neoplasms,2005,317.8332904543993
India,Neoplasms,2010,53.36589017721007
China,Digestive diseases,2007,22.077685499871933
Namibia,Cardiovascular diseases,2010,151.82155172066052
Somalia,Unintentional injuries,2009,34.820749491783694
Seychelles,Chronic respiratory diseases,2012,29.429626994375347
Canada,Chronic respiratory diseases,2013,44.12285928080221
Jamaica,Neurological disorders,2010,31.831983293036856
Algeria,Transport injuries,2007,35.1462801543937
Palau,Homicides & suicides,2009,27.031781358318938
South Africa,Cardiovascular diseases,2013,158.64344609582866
Bhutan,Neoplasms,2005,46.07325245051627
Thailand,Neoplasms,2012,135.4028821918373
Togo,Neoplasms,2012,43.13200528130693
New Zealand,Chronic respiratory diseases,2013,46.37122096209835
Denmark,Neoplasms,2012,312.66518372761414
Denmark,Neurological disorders,2012,59.2198647050629
Chad,Cardiovascular diseases,2012,93.96787768077432
Chad,Other non-communicable diseases,2012,42.6288323295831
Seychelles,Unintentional injuries,2012,22.648560196130703
Uganda,Other non-communicable diseases,2006,32.23133626621265
Serbia,Cardiovascular diseases,2013,697.3609095476029
Puerto Rico,Neoplasms,2012,163.9261300703895
Guinea-Bissau,Digestive diseases,2005,44.18366865319619
Spain,Chronic respiratory diseases,2012,68.13563083188552
Spain,Digestive diseases,2012,45.47230939034611
Dominica,Neurological disorders,2006,45.42761130395623
El Salvador,Homicides & suicides,2005,61.49964448650572
Ethiopia,Cardiovascular diseases,2013,70.23834908051005
Gabon,STD,2006,143.08758782558053
Gabon,Respiratory infections,2006,105.6429981499842
Gabon,Enteric infections,2006,39.52075988907808
Gabon,Other infectious diseases,2006,23.60103954915021
Gabon,Postpartum disorders,2006,65.91506886715982
Gabon,Diabetes,2006,56.039112597582495
South Africa,Chronic respiratory diseases,2013,34.7938922483859
China,Digestive diseases,2012,20.19330020617475
China,Neurological disorders,2012,23.047548317854897
Kazakhstan,Cardiovascular diseases,2012,442.05122792893457
Cyprus,Neoplasms,2011,160.9696070093618
Pakistan,Digestive diseases,2006,30.747749527755303
Canada,Neoplasms,2010,226.73613804193155
Myanmar,Other non-communicable diseases,2006,32.43699922017935
Myanmar,STD,2006,33.754158664495385
Myanmar,Respiratory infections,2006,135.0385929851492
Egypt,Cardiovascular diseases,2012,264.5674080231794
Switzerland,Digestive diseases,2006,35.1917913853239
Switzerland,Neurological disorders,2006,65.50269575542946
Venezuela (Bolivarian Republic of),Digestive diseases,2013,22.613730396834026
Tuvalu,Unintentional injuries,2013,24.72652933719324
Niger,Other non-communicable diseases,2013,41.464977884701
Japan,Homicides & suicides,2012,23.395951973310797
Greenland,Neoplasms,1993,190.4641877496973
Chile,Digestive diseases,2005,40.62463385532264
Saint Lucia,Homicides & suicides,2013,26.98272759279748
Egypt,Respiratory infections,2006,36.9071574383086
Egypt,Postpartum disorders,2006,25.145227067083574
Cook Islands,Respiratory infections,2005,44.11809923061412
Uganda,Enteric infections,2006,50.39971252386083
Uganda,Other infectious diseases,2006,41.24688629380245
Uganda,Postpartum disorders,2006,125.86130618122266
Guinea-Bissau,Unintentional injuries,2005,32.57088313020269
Czechia,Cardiovascular diseases,2006,488.0593830316471
Myanmar,Enteric infections,2006,37.01560718484239
Myanmar,Other infectious diseases,2006,33.285552743352355
Myanmar,Postpartum disorders,2006,62.00784910992902
Myanmar,Diabetes,2006,57.49105261019379
Gambia,Cardiovascular diseases,2006,108.67340132258944
Romania,Diabetes,2010,22.118668165211584
Russian Federation,Substance use disorders,2009,32.30788767279787
Bulgaria,Neoplasms,2011,304.9916059940147
Tokelau,Respiratory infections,2005,62.002648090352
Chile,Neurological disorders,2005,25.28254228992525
Iran (Islamic Republic of),Neoplasms,2006,54.62283042126163
Turkey,Chronic respiratory diseases,2007,34.22104173333527
Norway,Neoplasms,2011,247.84074765866688
Czechia,Respiratory infections,2006,27.92923803398626
Gambia,Other non-communicable diseases,2006,35.852612099373324
Burundi,Chronic respiratory diseases,2012,21.661817589174465
Burundi,Other non-communicable diseases,2012,32.01196792714177
Northern Mariana Islands,Cardiovascular diseases,2011,180.80025976230849
Argentina,Chronic respiratory diseases,2012,41.82933684584114
Dominica,Chronic respiratory diseases,2009,30.006290463873302
Niger,Respiratory infections,2013,152.43263408017765
Niger,Enteric infections,2013,177.83665599636163
Niger,Other infectious diseases,2013,81.39851565527971
Canada,Unintentional injuries,2013,22.5425409072338
South Africa,Transport injuries,2013,35.65277787925318
Democratic People's Republic of Korea,Cardiovascular diseases,2007,326.09318205380777
Eritrea,STD,2010,45.32348906446091
Eritrea,Respiratory infections,2010,175.67145219534592
Eritrea,Enteric infections,2010,95.07725000872544
Eritrea,Other infectious diseases,2010,44.6770518704051
Eritrea,Postpartum disorders,2010,81.28850017195317
Nepal,Respiratory infections,2013,66.47928222607315
Guatemala,Cardiovascular diseases,2005,68.81441007108585
Chad,STD,2012,47.43848557617903
Chad,Respiratory infections,2012,203.1840371174656
Chad,Enteric infections,2012,245.76357254300055
Chad,Other infectious diseases,2012,113.6795139935578
Chad,Postpartum disorders,2012,139.41807756368505
Vanuatu,Postpartum disorders,2009,38.6395282834493
Vanuatu,Diabetes,2009,52.44076809734014
Equatorial Guinea,Diabetes,2009,23.521662751714267
Zimbabwe,Homicides & suicides,2008,27.822089575031026
Costa Rica,Digestive diseases,2009,26.44281286568595
Republic of Korea,Respiratory infections,2010,23.30660863367841
Egypt,Chronic respiratory diseases,2012,23.35761662566736
Kyrgyzstan,Neoplasms,2010,62.96214893165785
Sri Lanka,Cardiovascular diseases,2009,202.9129636774903
Niger,Postpartum disorders,2013,121.5039343381776
Greenland,Digestive diseases,2005,35.41881409581064
Egypt,Transport injuries,2012,34.55809863099205
Croatia,Diabetes,2009,42.36131489270621
Serbia,Chronic respiratory diseases,2013,44.33484501420781
Philippines,Neoplasms,2006,57.23530106640034
Bahrain,Cardiovascular diseases,2007,81.28112833824018
Pakistan,Digestive diseases,2013,28.87129874731605
Jamaica,Homicides & suicides,2010,21.569813539610404
Côte d'Ivoire,Cardiovascular diseases,2009,87.76857959522727
Ukraine,Neoplasms,2009,195.33305659723345
North Macedonia,Chronic respiratory diseases,2012,28.65089421638232
Cabo Verde,STD,2011,20.02382317705662
Cabo Verde,Respiratory infections,2011,54.53351479305405
Saint Kitts and Nevis,Other non-communicable diseases,2012,20.422928984757995
Dominican Republic,STD,2012,21.354724246232
Dominican Republic,Respiratory infections,2012,27.88972825672984
Dominican Republic,Postpartum disorders,2012,43.23006266037976
Dominican Republic,Diabetes,2012,42.54303245391188
Dominica,Digestive diseases,2011,34.72639109575307
Democratic People's Republic of Korea,Respiratory infections,2010,41.57172348968327
Serbia,Neoplasms,2010,306.5328830398307
Serbia,Neurological disorders,2010,36.73746242456188
Burundi,Tropical diseases,2006,124.93747889454328
Seychelles,Other non-communicable diseases,2011,21.063597669332022
Switzerland,Chronic respiratory diseases,2009,33.94138663454124
Libya,Cardiovascular diseases,2013,147.49107632219145
Nigeria,Neoplasms,2013,38.64728788994917
United States Virgin Islands,Other non-communicable diseases,2013,22.707163110487738
United States Virgin Islands,Respiratory infections,2013,21.63063933889708
El Salvador,Respiratory infections,2012,33.51101775520419
Israel,Chronic respiratory diseases,2013,20.91977142482377
Uganda,Diabetes,2006,20.659087158014025
Egypt,Diabetes,2012,39.10429789275744
United States of America,Cardiovascular diseases,2013,267.9945799975849
Somalia,Homicides & suicides,2009,37.12885394642771
Colombia,Cardiovascular diseases,2012,129.26347858685813
Denmark,Unintentional injuries,2009,23.25267081724092
Uzbekistan,Respiratory infections,2013,52.63747796790208
Ethiopia,Diabetes,2013,20.89007429265588
Chad,Diabetes,2012,23.805929881665683
